"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","CCA_ROUND_WEIGHT_MTONS","CCA_ROUND_WEIGHT_PPP","CCA_EXVESSEL_REVENUE","CCA_CONFIDENTIAL_FLAG","ERA_ROUND_WEIGHT_MTONS","ERA_ROUND_WEIGHT_PPP","ERA_EXVESSEL_REVENUE","ERA_CONFIDENTIAL_FLAG","BGA_ROUND_WEIGHT_MTONS","BGA_ROUND_WEIGHT_PPP","BGA_EXVESSEL_REVENUE","BGA_CONFIDENTIAL_FLAG","BDA_ROUND_WEIGHT_MTONS","BDA_ROUND_WEIGHT_PPP","BDA_EXVESSEL_REVENUE","BDA_CONFIDENTIAL_FLAG","SFA_ROUND_WEIGHT_MTONS","SFA_ROUND_WEIGHT_PPP","SFA_EXVESSEL_REVENUE","SFA_CONFIDENTIAL_FLAG","MNA_ROUND_WEIGHT_MTONS","MNA_ROUND_WEIGHT_PPP","MNA_EXVESSEL_REVENUE","MNA_CONFIDENTIAL_FLAG","MRA_ROUND_WEIGHT_MTONS","MRA_ROUND_WEIGHT_PPP","MRA_EXVESSEL_REVENUE","MRA_CONFIDENTIAL_FLAG","SBA_ROUND_WEIGHT_MTONS","SBA_ROUND_WEIGHT_PPP","SBA_EXVESSEL_REVENUE","SBA_CONFIDENTIAL_FLAG","LAA_ROUND_WEIGHT_MTONS","LAA_ROUND_WEIGHT_PPP","LAA_EXVESSEL_REVENUE","LAA_CONFIDENTIAL_FLAG","SDA_ROUND_WEIGHT_MTONS","SDA_ROUND_WEIGHT_PPP","SDA_EXVESSEL_REVENUE","SDA_CONFIDENTIAL_FLAG","CA2_ROUND_WEIGHT_MTONS","CA2_ROUND_WEIGHT_PPP","CA2_EXVESSEL_REVENUE","CA2_CONFIDENTIAL_FLAG","TOTAL_ROUND_WEIGHT_MTONS","TOTAL_ROUND_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2001","C","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*",.7,.44,709,"",.6,.49,648,"",,,,"*",,,,"*",5.4,.31,3664,"",10.4,.28,6290,"",,,,"",,,,"",,,,"",,,,"",17.1,,11311,"*"
"2001","C","GRND","ROCK","BANK ROCKFISH","BANK",,,,"",,,,"*",13.4,.45,13241,"",2.9,.53,3345,"",15.1,.65,21551,"",25.7,.64,36475,"",35.3,.59,45601,"",,,,"",,,,"",,,,"",,,,"",92.4,,120213,"*"
"2001","C","GRND","ROCK","BOCACCIO","BCAC",0,.33,3,"",,,,"",2.9,.45,2838,"",4,.89,7798,"",5,.71,7860,"",6.1,.66,8931,"",,,,"*",,,,"",1.3,1.41,4171,"",,,,"",,,,"",19.3,,31601,"*"
"2001","C","GRND","ROCK","NOM. BOCACCIO","BCC1",0,.58,53,"",,,,"*",0,.77,36,"",,,,"*",.8,1.03,1842,"",,,,"*",.2,.47,177,"",.8,1.3,2209,"",.4,.77,714,"",.6,1,1295,"",,,,"",2.8,,6326,"*"
"2001","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",.2,1.6,605,"",.2,.76,280,"",14.3,1.05,33243,"",9.9,1.71,37380,"",.7,1.2,1808,"",,,,"*",25.3,,73316,"*"
"2001","C","GRND","ROCK","BLACK ROCKFISH","BLCK",60.7,1.11,148083,"",29.9,1,65964,"",1.3,1.35,4002,"",,,,"",,,,"",,,,"*",.1,1.75,221,"",,,,"",,,,"",,,,"",,,,"",92,,218270,"*"
"2001","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",,,,"*",.5,.45,468,"",29.5,.45,29284,"",3,.52,3525,"",6.9,.73,11029,"",27.2,.82,49135,"",24.4,.57,30771,"",,,,"",,,,"*",,,,"",,,,"",91.5,,124212,"*"
"2001","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",.2,1.22,564,"",,,,"*",.7,.83,1218,"",.2,1.42,767,"",6.1,1.71,22825,"",.3,1.91,1198,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",7.5,,26572,"*"
"2001","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",,,,"*",,,,"*",.1,1,232,"",.1,1.35,165,"",1.5,1.45,4866,"",.6,1.16,1436,"",0,1.95,43,"",.1,2.24,399,"",,,,"*",,,,"",,,,"",2.4,,7141,"*"
"2001","C","GRND","ROCK","BLUE ROCKFISH","BLUR",7.4,.99,16223,"",5.7,1,12702,"",,,,"*",,,,"",.1,3,338,"",,,,"",.6,1.23,1557,"",,,,"",,,,"",,,,"",,,,"",13.8,,30820,"*"
"2001","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",,,,"",,,,"",,,,"",,,,"*",2.5,1.08,6041,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",2.5,,6041,"*"
"2001","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",.2,1.26,438,"",.5,2.49,2851,"",.5,5.49,5861,"",,,,"*",.6,3.6,5097,"",,,,"*",1.8,2.42,9559,"",.1,2.7,666,"",,,,"*",0,3.75,404,"",,,,"*",3.7,,24876,"*"
"2001","C","GRND","ROCK","BROWN ROCKFISH","BRWN",.4,1.98,1846,"",,,,"",,,,"",,,,"",4.7,3.65,37831,"",3.7,5.54,44600,"",18,4.31,170621,"",,,,"",,,,"",,,,"",,,,"",26.8,,254898,""
"2001","C","GRND","ROCK","NOM. BRONZESPOTTED ROCKFISH","BRZ1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",,,,"*",,,,"",1.2,6.5,17027,"",.2,5.17,2738,"",,,,"",2.9,5.63,36072,"",3.8,4.33,35902,"",,,,"",,,,"",,,,"",,,,"",8.1,,91739,"*"
"2001","C","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",,,,"*",0,4.12,334,"",.3,6.34,4860,"",.1,3.67,770,"",.6,4.29,5818,"",.5,4.43,4973,"",.9,4.53,8610,"",.1,5.42,1090,"",,,,"",,,,"",,,,"*",2.5,,26455,"*"
"2001","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",,,,"*",.7,4.01,5981,"",.3,4.63,2804,"",.2,4.02,1661,"",.6,4.45,5806,"",.6,4.87,6309,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",2.4,,22561,"*"
"2001","C","GRND","ROCK","CHINA ROCKFISH","CHNA",.9,5.09,9998,"",,,,"",1.4,6.91,21645,"",,,,"",,,,"",0,3.66,190,"",.1,5.54,1512,"",,,,"",,,,"",,,,"",,,,"",2.4,,33345,""
"2001","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",,,,"",,,,"*",.4,.92,821,"",.2,1.16,454,"",3.6,.79,6303,"",.3,.86,620,"",1.8,1.36,5463,"",,,,"*",.6,1.98,2547,"",.3,.74,462,"",,,,"",7.2,,16670,"*"
"2001","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1.8,.4,1627,"",,,,"*",110.1,.44,107582,"",27.3,.68,40788,"",115.5,.69,174614,"",68.7,.6,90621,"",1.2,.64,1639,"",,,,"",,,,"",,,,"",,,,"",324.6,,416871,"*"
"2001","C","GRND","ROCK","NOM. CHAMELEON ROCKFISH","CML1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"*",.2,2.5,979,"",.2,1.16,488,"",.1,1.58,277,"",.9,1.71,3558,"",.4,2.06,1614,"",0,1.75,105,"",,,,"*",,,,"",,,,"",,,,"",1.8,,7021,"*"
"2001","C","GRND","ROCK","CANARY ROCKFISH","CNRY",4.3,.8,7563,"",3.7,.68,5627,"",1.1,.71,1705,"",1.2,1.65,4352,"",1,.84,1806,"",0,.6,66,"",,,,"",,,,"",,,,"",,,,"",,,,"",11.3,,21119,""
"2001","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",,,,"*",,,,"*",.2,2.29,892,"",0,3.67,334,"",1.2,2.84,7584,"",.2,2.7,1430,"",.2,2.51,1041,"",.9,2.86,5637,"",.4,2.86,2798,"",0,.96,56,"",,,,"*",3.1,,19772,"*"
"2001","C","GRND","ROCK","COPPER ROCKFISH","COPP",2.5,2.61,14226,"",4.4,3.3,31811,"",.5,2.45,2766,"",,,,"",1.6,4.6,15782,"",.4,5.28,4249,"",.3,4.17,2369,"",2.3,5.03,25018,"",,,,"",,,,"",,,,"",12,,96221,""
"2001","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","COWCOD ROCKFISH","CWCD",0,.35,23,"",,,,"",,,,"",.7,.56,839,"",,,,"",.1,.6,120,"",,,,"",,,,"",,,,"",,,,"",,,,"",.8,,982,""
"2001","C","GRND","ROCK","NOM. DARKBLOTCHED ROCKFISH","DBR1",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",11.8,.38,10001,"",10.9,.4,9685,"",45.2,.45,45297,"",6.4,.57,7949,"",2.1,.61,2777,"",1.9,.63,2593,"",.9,.56,1160,"",,,,"",,,,"",,,,"",,,,"",79.2,,79462,""
"2001","C","GRND","ROCK","FLAG ROCKFISH","FLAG",,,,"",,,,"",,,,"",,,,"",0,.81,21,"",,,,"*",,,,"",.4,2.09,1695,"",.8,2.3,3879,"",,,,"",,,,"",1.2,,5595,"*"
"2001","C","GRND","ROCK","NOM. FLAG ROCKFISH","FLG1",,,,"",,,,"",,,,"",,,,"",,,,"*",0,2.75,22,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,22,"*"
"2001","C","GRND","ROCK","NOM. GREENBLOTCHED ROCKFISH","GBL1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",,,,"*",,,,"",,,,"",,,,"",,,,"",.1,.68,208,"",.4,.69,606,"",,,,"",,,,"",,,,"",,,,"",.5,,814,"*"
"2001","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",,,,"*",.2,4.72,1991,"",.8,4.21,7106,"",.3,3.94,2992,"",1.6,4.52,16275,"",,,,"*",2.3,4.31,21732,"",.5,4.75,5704,"",,,,"*",,,,"",,,,"*",5.7,,55800,"*"
"2001","C","GRND","ROCK","GOPHER ROCKFISH","GPHR",,,,"*",,,,"",3.8,6.41,53565,"",.2,4.9,2422,"",,,,"",10.1,4.8,106371,"",21.4,4.24,199960,"",1.7,5.25,19206,"",,,,"",,,,"",,,,"",37.2,,381524,"*"
"2001","C","GRND","ROCK","GRASS ROCKFISH","GRAS",.1,6.75,1012,"",,,,"",,,,"*",.2,5.26,1940,"",,,,"",1.3,7.32,21333,"",7.3,6.98,112385,"",9,7.63,152005,"",,,,"",,,,"",,,,"",17.9,,288675,"*"
"2001","C","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"*",.3,6.84,5016,"",,,,"*",0,4.88,350,"",.4,4.29,3718,"",.4,4.06,4016,"",.9,6.11,12526,"",1.5,7.3,23959,"",,,,"*",,,,"",,,,"",3.5,,49585,"*"
"2001","C","GRND","ROCK","NOM. GREENSPOTTED ROCKFISH","GSP1",,,,"*",,,,"",,,,"",,,,"*",,,,"*",.1,1.09,196,"",,,,"*",,,,"",,,,"*",.1,.95,155,"",,,,"",.2,,351,"*"
"2001","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",.6,.36,433,"",,,,"*",,,,"",.5,.73,756,"",.7,.89,1439,"",.2,1.19,592,"",,,,"",0,.33,23,"",,,,"*",,,,"",,,,"",2,,3243,"*"
"2001","C","GRND","ROCK","NOM. GREENSTRIPED ROCKFISH","GSR1",,,,"*",,,,"",,,,"",0,1.41,82,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,82,"*"
"2001","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",2.8,.36,2202,"",,,,"",,,,"",.1,.78,225,"",0,2.04,115,"",.1,.63,92,"",,,,"",,,,"",,,,"",,,,"",,,,"",3,,2634,""
"2001","C","GRND","ROCK","HALFBANDED ROCKFISH","HBRK",,,,"",,,,"",,,,"",,,,"",,,,"",.7,1.08,1571,"",,,,"",,,,"",,,,"",,,,"",,,,"",.7,,1571,""
"2001","C","GRND","ROCK","NOM. KELP ROCKFISH","KLP1",,,,"",,,,"*",,,,"*",0,2.54,213,"",,,,"*",.6,4.41,5931,"",0,3.67,66,"",.2,4.92,1652,"",,,,"",,,,"*",,,,"*",.8,,7862,"*"
"2001","C","GRND","ROCK","KELP ROCKFISH","KLPR",,,,"",,,,"",,,,"",,,,"",,,,"",0,3.7,37,"",.2,4.6,2504,"",,,,"",,,,"",,,,"",,,,"",.2,,2541,""
"2001","C","GRND","ROCK","NOM. LONGSPINE THORNYHEAD","LSP1",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",9.3,2.81,57825,"",,,,"*",18.7,2.29,94079,"",3.7,3.71,30513,"",1.2,2.19,5988,"",,,,"",32.9,,188405,"*"
"2001","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",121.8,1.06,285698,"",137.4,1.01,305159,"",145.9,.77,247178,"",5.8,.85,10866,"",13.7,.87,26305,"",78.5,.92,158437,"",,,,"*",7.1,1.38,21627,"",,,,"",,,,"",,,,"",510.2,,1055270,"*"
"2001","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"*",,,,"*",,,,"",,,,"",.1,3.6,501,"",.5,1.05,1170,"",.1,.84,97,"",.1,2.36,429,"",,,,"*",,,,"*",,,,"*",.8,,2197,"*"
"2001","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,2.33,233,"",,,,"",,,,"",,,,"",,,,"",0,,233,""
"2001","C","GRND","ROCK","OTHER ROCKFISH","ORCK",,,,"",,,,"",,,,"",,,,"",14.4,.67,21206,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",14.4,,21206,""
"2001","C","GRND","ROCK","PYGMY ROCKFISH","PGMY",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","PINK ROCKFISH","PNKR",,,,"",,,,"",,,,"",,,,"*",,,,"",0,.68,19,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,19,"*"
"2001","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,.41,31,"",,,,"",.2,.45,220,"",0,.55,17,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,,268,""
"2001","C","GRND","ROCK","NOM. PINKROSE ROCKFISH","PRR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","PINKROSE ROCKFISH","PRRK",,,,"",,,,"",,,,"",,,,"",,,,"",0,.3,14,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,14,""
"2001","C","GRND","ROCK","NOM. QUILLBACK ROCKFISH","QLB1",,,,"*",.6,2.23,3082,"",0,1.66,53,"",,,,"*",1.1,3.5,8583,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.7,,11718,"*"
"2001","C","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",7.1,3.45,53909,"",1.2,4.69,12433,"",.1,4.59,936,"",,,,"",1.9,4.74,20164,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",10.3,,87442,""
"2001","C","GRND","ROCK","BOCACCIO+CHILIPEPPER RCKFSH","RCK1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","UNSP. BOLINA RCKFSH","RCK2",,,,"",.2,2.73,1077,"",,,,"",.9,4.12,8514,"",9.9,4.6,100322,"",.5,3.94,4128,"",.8,3.59,5987,"",.5,4.61,5431,"",,,,"",,,,"",,,,"*",12.8,,125459,"*"
"2001","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",,,,"*",,,,"*",,,,"*",,,,"*",.7,.78,1129,"",.6,1.56,2134,"",.7,1.52,2488,"",.3,2.62,1574,"",.2,1.39,518,"",.3,1.05,617,"",,,,"",2.8,,8460,"*"
"2001","C","GRND","ROCK","UNSP. SMALL REDS RCKFSH","RCK5",,,,"*",.3,.36,225,"",,,,"*",,,,"",.5,.54,645,"",.3,.89,579,"",,,,"",,,,"*",,,,"",,,,"",,,,"",1.1,,1449,"*"
"2001","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","UNSP. GOPHER ROCKFISH","RCK7",,,,"",,,,"",,,,"",.1,3.39,912,"",.3,4.11,3021,"",.3,3.98,2787,"",.3,3.87,2435,"",,,,"*",,,,"*",,,,"",,,,"",1,,9155,"*"
"2001","C","GRND","ROCK","CANARY+VERMILION RCKFSH","RCK8",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","BLACK+BLUE ROCKFISH","RCK9",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. REDBANDED ROCKFISH","RDB1",,,,"",.1,2.02,281,"",,,,"*",,,,"",,,,"",.2,.89,483,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",.3,,764,"*"
"2001","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.2,.38,127,"",2.2,.53,2591,"",6.5,.6,8706,"",1.7,.48,1866,"",.1,.43,86,"",.2,.56,245,"",,,,"*",,,,"",,,,"",,,,"",,,,"",10.9,,13621,"*"
"2001","C","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",,,,"",.6,.54,712,"",2.1,.59,2684,"",.1,.56,180,"",,,,"",0,3.67,319,"",,,,"",,,,"",,,,"",,,,"",,,,"",2.8,,3895,""
"2001","C","GRND","ROCK","NOM. ROSY ROCKFISH","ROS1",,,,"",,,,"*",,,,"",,,,"",,,,"*",1.1,.33,788,"",,,,"",,,,"*",,,,"",,,,"",,,,"",1.1,,788,"*"
"2001","C","GRND","ROCK","NOM. ROSETHORN ROCKFISH","RST1",,,,"*",,,,"*",,,,"*",,,,"*",.2,2.05,876,"",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"",.2,,876,"*"
"2001","C","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",.3,.39,235,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.3,,235,""
"2001","C","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",5.6,2.57,31614,"",9.6,2.46,52271,"",4.8,3.7,38882,"",,,,"",20,,122767,"*"
"2001","C","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",.8,.36,614,"",,,,"",,,,"",,,,"",,,,"",0,.6,61,"",,,,"",,,,"",,,,"",,,,"",,,,"",.8,,675,""
"2001","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",.7,.37,588,"",7.4,.4,6466,"",32,.32,22504,"",,,,"*",13.1,.28,7979,"",22.3,.3,14980,"",8.6,.38,7089,"",,,,"",,,,"*",,,,"",,,,"",84.1,,59606,"*"
"2001","C","GRND","ROCK","NOM. SPLITNOSE ROCKFISH","SNS1",,,,"*",,,,"*",,,,"*",1.9,.53,2264,"",4.1,.31,2837,"",,,,"",,,,"",.5,1.26,1455,"",.4,2.35,2020,"",,,,"*",,,,"",6.9,,8576,"*"
"2001","C","GRND","ROCK","NOM. SPECKLED ROCKFISH","SPK1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",,,,"",,,,"",,,,"",0,1.1,15,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,15,""
"2001","C","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"*",1.1,1.4,3513,"",,,,"*",,,,"",,,,"*",7.2,2.15,34035,"",,,,"",3.5,1.32,10146,"",4.4,2.55,24545,"",11.2,3.27,80996,"",,,,"*",27.4,,153235,"*"
"2001","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",28,1.25,76848,"",47.7,1.23,129510,"",42.2,1.24,115382,"",,,,"*",21.5,.9,42674,"",41.9,.95,87623,"",18.4,.93,37558,"",6.8,2.29,34213,"",6.9,2.95,45085,"",,,,"",,,,"",213.4,,568893,"*"
"2001","C","GRND","ROCK","STARRY ROCKFISH","STAR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,3.1,239,"",.1,2.09,492,"",.4,1.96,1794,"",,,,"",,,,"",.5,,2525,"*"
"2001","C","GRND","ROCK","NOM. STARRY ROCKFISH","STR1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",3.5,.37,2856,"",,,,"*",,,,"",,,,"",,,,"",.4,.34,327,"",0,.2,1,"",,,,"",,,,"",,,,"",,,,"",3.9,,3184,"*"
"2001","C","GRND","ROCK","NOM. SWORDSPINE ROCKFISH","SWS1",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","THORNYHEADS (MIXED)","THDS",5.5,.87,10647,"",11.6,.99,25463,"",,,,"*",,,,"*",1.8,.92,3743,"",4.8,2.31,24212,"",,,,"*",15.5,2.8,95514,"",5.9,3.03,39362,"",,,,"*",,,,"",45.1,,198941,"*"
"2001","C","GRND","ROCK","TIGER ROCKFISH","TIGR",.2,3.5,1159,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,,1159,""
"2001","C","GRND","ROCK","NOM. TREEFISH","TRE1",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",0,5.86,510,"",.2,5.93,2336,"",,,,"*",,,,"*",,,,"*",.2,,2846,"*"
"2001","C","GRND","ROCK","TREEFISH","TREE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1,5.68,12695,"",.4,7.43,6029,"",,,,"*",,,,"",,,,"",1.4,,18724,"*"
"2001","C","GRND","ROCK","UNSP. POP GROUP","UPOP",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*",.6,.57,807,"",.1,.79,227,"",0,1.17,61,"",.3,1.96,1453,"",.9,1.76,3413,"",.2,.65,357,"",2.9,2.15,13875,"",.9,1.4,2728,"",.4,1.78,1504,"",,,,"",6.3,,24425,"*"
"2001","C","GRND","ROCK","UNSP. NEAR-SHORE ROCKFISH","USHR",,,,"",.7,.71,1078,"",,,,"*",,,,"",.1,2.86,384,"",.1,1.07,179,"",.2,1.32,446,"",,,,"*",,,,"",0,2.47,217,"",,,,"",1.1,,2304,"*"
"2001","C","GRND","ROCK","UNSP. SHELF ROCKFISH","USLF",,,,"*",.5,1.07,1133,"",1.1,.52,1283,"",,,,"",.5,.74,887,"",,,,"",.3,.77,490,"",,,,"*",,,,"",.5,1.32,1446,"",,,,"",2.9,,5239,"*"
"2001","C","GRND","ROCK","UNSP. SLOPE ROCKFISH","USLP",.1,.41,51,"",.1,2.04,651,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",.2,,702,"*"
"2001","C","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"",1.2,1.74,4749,"",1,1.91,4067,"",,,,"*",2.9,.75,4762,"",.3,1.86,1431,"",.4,1.75,1352,"",.3,2.96,1987,"",,,,"",1,1.12,2468,"",,,,"",7.1,,20816,"*"
"2001","C","GRND","ROCK","VERMILION ROCKFISH","VRML",1.8,1.85,7425,"",.9,.87,1746,"",,,,"",.3,1.74,1060,"",2.7,1.37,8157,"",1,1.74,3848,"",1.7,3.24,11862,"",.7,2.08,3149,"",1.5,2.27,7423,"",,,,"",,,,"",10.6,,44670,""
"2001","C","GRND","ROCK","WIDOW ROCKFISH","WDOW",71.7,.45,71173,"",185.3,.45,183832,"",29.7,.45,29466,"",11.4,.47,11881,"",19.8,.65,28178,"",4.2,.6,5580,"",.2,.62,207,"",,,,"",,,,"",,,,"",,,,"",322.3,,330317,""
"2001","C","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",.4,.64,602,"",1.3,.81,2263,"",,,,"*",,,,"*",,,,"*",.2,.9,489,"",2.5,.66,3697,"",,,,"*",,,,"*",,,,"*",,,,"",4.4,,7051,"*"
"2001","C","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"*",1.4,1.89,5865,"",,,,"*",.1,2.02,252,"",.1,2.44,582,"",0,1.01,79,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",1.6,,6778,"*"
"2001","C","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",2.2,2.63,12725,"",,,,"",,,,"*",.1,1.23,168,"",.3,.99,699,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",2.6,,13592,"*"
"2001","C","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",,,,"",.8,.47,799,"",.1,1.01,200,"",.1,1.13,133,"",.6,1.59,2159,"",.2,.97,443,"",0,1.18,60,"",,,,"",,,,"",,,,"",,,,"",1.8,,3794,""
"2001","C","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",23.4,.47,24128,"",17.1,.47,17854,"",,,,"",.5,1.09,1215,"",1.1,.81,1983,"",.2,.68,338,"",,,,"",,,,"",,,,"",,,,"",,,,"",42.3,,45518,""
