LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
2013,6,MORRO BAY,0.26784368514393764
2013,6,MOSS LANDING,0.25515014209562825
2013,6,"NASELLE",0.24574468265208163
2013,6,"NATIONAL CITY",0.13872784771025182
2013,6,NEAH BAY,0.26500968916548623
2013,6,NEWPORT,0.23111327337840246
2013,6,NEWPORT BEACH,0.15694842639199474
2013,6,OCEANSIDE,0.1407869186097135
2013,6,OXNARD,0.22516585108619067
2013,6,PINOLE,0.20874096751777513
2013,6,PLAYA DEL REY,0.1665857976213807
2013,6,POINT ARENA,0.17609863099619602
2013,6,POINT LOMA,0.1275317288228664
2013,6,PORT HUENEME,0.2248700337548708
2013,6,PORT ORFORD,0.18122575692427548
2013,6,PRINCETON / HALF MOON BAY,0.24917426871241263
2013,6,REDONDO BEACH,0.17105538245467913
2013,6,RICHMOND,0.20516978357746093
2013,6,SAN DIEGO,0.12387575523216066
2013,6,SAN FRANCISCO,0.21621847483329476
2013,6,SAN PEDRO,0.16449195074090542
2013,6,SAN SIMEON,0.23118690502874198
2013,6,SANTA BARBARA,0.2672395987605507
2013,6,SANTA CRUZ,0.25340359690924025
2013,6,SANTA MONICA,0.18499736973335817
2013,6,SAUSALITO,0.17837370287282048
2013,6,SEAL BEACH,0.1595874256197957
2013,6,SHELTER COVE,0.15443801696802992
2013,6,SOUTH SAN FRANCISCO,0.2304296072301829
2013,6,TACOMA,NA
2013,6,TERMINAL ISLAND,0.16437508096040665
2013,6,THE DALLES,NA
2013,6,TRINIDAD,0.18940450878508683
2013,6,VALLEJO,0.2200843664950558
2013,6,VENTURA,0.23178225977095307
2013,6,WESTPORT,0.237947519108271
2013,6,WHIDBY ISLAND,NA
2013,6,WILLOW CREEK,0.20282499648078725
2013,6,WILMINGTON,0.1665857976213807
2013,6,WINCHESTER BAY,0.22686215629490714
2013,7,ABERDEEN,0.2049154593720608
2013,7,ALAMEDA,0.24720629039127523
2013,7,ANACORTES,NA
2013,7,ASTORIA,0.2751927469968011
2013,7,AVALON,0.15902489788876406
2013,7,AVILA,0.23753884847460088
2013,7,BELLINGHAM BAY,NA
2013,7,BERKELEY,0.2495486567758264
2013,7,BIG CREEK,NA
2013,7,BLAINE,NA
2013,7,BODEGA BAY,0.2275490793729982
2013,7,BOLINAS,0.2649097423635277
2013,7,BROOKINGS,0.15955674841593914
2013,7,CATALINA ISLAND,0.15861620671704835
2013,7,CHARLESTON (COOS BAY),0.21498799701706592
2013,7,CHINOOK,0.278515470918737
2013,7,CRESCENT CITY,0.18012738048983093
2013,7,DANA POINT,0.17908873405797457
2013,7,DILLON BEACH,0.23830068942760269
2013,7,EMERYVILLE,0.2489482854162493
2013,7,EUREKA,0.1843121427309364
2013,7,FIELDS LANDING,0.1850330146966712
2013,7,FORT BRAGG,0.20506540519728864
2013,7,GARIBALDI (TILLAMOOK),0.3067140284645301
2013,7,GAVIOTA,0.2185436475547433
2013,7,GOLETA,0.20463522971680834
2013,7,GUADALUPE,0.22228788596767282
2013,7,HUMBOLDT,0.19602746215220157
2013,7,HUNTINGTON BEACH,0.16273504762939123
2013,7,ILWACO,0.2789253983587392
2013,7,LACONNER,NA
2013,7,LONG BEACH,0.15533952811123453
2013,7,LOS ANGELES,0.1701640501237845
2013,7,MARCONI,0.25356150939940447
2013,7,MILL CREEK,NA
2013,7,MISSION BAY,0.17738863638331814
2013,7,MONTEREY,0.23575754420611486
2013,7,MORRO BAY,0.24441320556744955
2013,7,MOSS LANDING,0.21836291857624568
2013,7,"NASELLE",0.260695289960166
2013,7,"NATIONAL CITY",0.22130729522435896
2013,7,NEAH BAY,0.20666041117041342
2013,7,NEWPORT,0.2771808934458558
2013,7,NEWPORT BEACH,0.17156184639256758
2013,7,OCEANSIDE,0.18860080810564178
2013,7,OXNARD,0.1858154209835168
2013,7,PINOLE,0.25652545677426974
2013,7,PLAYA DEL REY,0.15533952811123453
2013,7,POINT ARENA,0.20481633132235672
2013,7,POINT LOMA,0.17230395494118017
2013,7,PORT HUENEME,0.18479448966723394
2013,7,PORT ORFORD,0.14914457938669126
2013,7,PRINCETON / HALF MOON BAY,0.24587407914045303
2013,7,REDONDO BEACH,0.15590881462711068
2013,7,RICHMOND,0.25561977192545876
2013,7,SAN DIEGO,0.17640801319848073
2013,7,SAN FRANCISCO,0.25320512159354125
2013,7,SAN PEDRO,0.15537388969482663
2013,7,SAN SIMEON,0.2484694817945207
2013,7,SANTA BARBARA,0.21116133035321738
2013,7,SANTA CRUZ,0.2245275696833534
2013,7,SANTA MONICA,0.16185300829841795
2013,7,SAUSALITO,0.26078630285370946
2013,7,SEAL BEACH,0.15837547269768668
2013,7,SHELTER COVE,0.18030201885497013
2013,7,SOUTH SAN FRANCISCO,0.25568674006819037
2013,7,TACOMA,NA
2013,7,TERMINAL ISLAND,0.15499130933565214
2013,7,THE DALLES,NA
2013,7,TRINIDAD,0.20092162147506526
