LANDING_YEAR,LANDING_MONTH,LANDING_DAY,PORT_AREA_CODE,PSDN_SDM_30,PSDN_SDM_60,PSDN_SDM_90,PSDN_SDM_220
2001,1,8,LAA,0.27425430342555046,0.25997810282053485,0.2648619964836151,0.2934718262264575
2001,1,9,LAA,0.31690710596740246,0.2964101164571701,0.3002173634260658,0.32737267209493415
2001,1,10,LAA,0.2871686965227127,0.2685596911657241,0.2732510034024246,0.302661685594197
2001,1,11,LAA,0.2571509936824441,0.24206898745990568,0.2500248080867482,0.28344855190574497
2001,1,12,LAA,0.2646481366828084,0.2488706364266334,0.25866948995064565,0.29942611961261084
2001,1,13,LAA,0.2759343096986413,0.2573313090589739,0.26612653835551947,0.3035924833887878
2001,1,14,LAA,0.2824445143342018,0.2636067499556849,0.27116181284893215,0.30778988085497266
2001,1,15,LAA,0.2863873625174165,0.27134207876459243,0.2822224753578817,0.3220868336073105
2001,1,16,LAA,0.2814403446391225,0.26721701482611315,0.2785146307992184,0.3087636746209243
2001,1,17,LAA,0.30260924994945526,0.2852610234291323,0.2954602626365001,0.3251697948311401
2001,1,18,LAA,0.30227040871977806,0.28520415050368153,0.29549342898402625,0.3236418348336327
2001,1,19,LAA,0.30904485657811165,0.29162191046822455,0.3024179799350228,0.33151253494901817
2001,1,20,LAA,0.30969190411269665,0.29225727963832115,0.30105470766232706,0.32661229144150705
2001,1,21,LAA,0.3035910464823246,0.28456287494590204,0.2924027017017049,0.31667973556886725
2001,1,22,LAA,0.3019514065235853,0.28531588013133696,0.2948423379988182,0.32285583227023906
2001,1,23,LAA,0.279170460999012,0.26680633906395207,0.2795462009944315,0.3135549787772649
2001,1,24,LAA,0.27375426422804594,0.2712944447994232,0.2880717201495734,0.3183306764135475
2001,1,25,LAA,0.2966990154236555,0.2833845247664759,0.29640944442880435,0.3227087343739963
