"CRAB_YEAR","AGENCY_CODE","PACFIN_GROUP_PORT_CODE","PORT_DESCRIPTION","NOV_ROUND_WEIGHT_MTONS","NOV_ROUND_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_ROUND_WEIGHT_MTONS","DEC_ROUND_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","JAN_ROUND_WEIGHT_MTONS","JAN_ROUND_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_ROUND_WEIGHT_MTONS","FEB_ROUND_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_ROUND_WEIGHT_MTONS","MAR_ROUND_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_ROUND_WEIGHT_MTONS","APR_ROUND_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_ROUND_WEIGHT_MTONS","MAY_ROUND_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_ROUND_WEIGHT_MTONS","JUN_ROUND_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_ROUND_WEIGHT_MTONS","JUL_ROUND_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_ROUND_WEIGHT_MTONS","AUG_ROUND_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_ROUND_WEIGHT_MTONS","SEP_ROUND_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_ROUND_WEIGHT_MTONS","OCT_ROUND_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","TOTAL_ROUND_WEIGHT_MTONS","TOTAL_ROUND_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2020","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",,,,"*",,,,"*",748.87,3.47,5729957,"",285.17,3.66,2300126,"",71.65,3.57,564039,"",42.4,5.25,490898,"",20.04,6.61,291823,"",15.48,4.66,159091,"",15.45,4.43,151088,"",5.03,4.76,52771,"",22,6.03,292518,"",,,,"*",1226.1,3.71,10032311,"*"
"2020","W","CWA","WASHINGTON COASTAL PORTS",,,,"*",560,3.09,3817525,"",1651.88,3.19,11611896,"",1488.57,3.43,11242329,"",309.4,3.27,2231865,"",144.94,4.42,1413067,"",79.88,6.31,1111546,"",54.97,3.93,476653,"",47.62,3.5,367761,"",41.56,4.3,393780,"",14.36,4.61,145801,"",,,,"*",4393.19,3.39,32812223,"*"
"2020","W","NPS","NORTH PUGET SOUND PORTS",369.11,5.43,4420212,"",172.08,5.15,1953177,"",75.5,4.38,728419,"",82.61,3.73,679111,"",77.89,3.89,667387,"",18.02,4.85,192771,"",15.54,7.29,249706,"",249.6,4.74,2605777,"",255.01,3.9,2192446,"",172.1,4.39,1665822,"",166.15,4.98,1824513,"",667.23,5.23,7697677,"",2320.83,4.86,24877018,""
"2020","W","SPS","SOUTH PUGET SOUND PORTS",53.04,5.82,680030,"",24.89,5.43,298017,"",17.02,4.7,176382,"",8,3.74,65979,"",8.02,4.08,72088,"",.96,6.24,13167,"",11.65,7.51,193058,"",111.52,4.57,1122917,"",35.9,4.22,333947,"",3.46,4.58,34930,"",43.06,6.03,572711,"",33.46,5.16,380868,"",350.99,5.1,3944094,""
"2020","W","WA5","OTHER OR UNKNOWN WASHINGTON PORTS",76.76,5.29,894439,"",20.82,5.06,232449,"",45.92,4.14,418642,"",12.87,3.48,98600,"",4.97,3.79,41595,"",,,,"*",,,,"*",48.88,5.34,575626,"",14.2,3.66,114474,"",12.09,4.43,118167,"",33.95,5.65,422811,"",72.07,5.27,837390,"",342.52,4.97,3754191,"*"
"2020","W","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"*"
"2021","C","BDA","BODEGA BAY AREA PORTS",0,0,0,"",0,0,0,"",196.84,4.48,1942014,"",119.31,5.57,1464808,"",55.59,6.75,827107,"",21.87,7.87,379529,"",17.02,10.58,396793,"",5.03,10.2,113074,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",415.65,5.59,5123324,""
"2021","C","BGA","FORT BRAGG AREA PORTS",0,0,0,"",0,0,0,"",49,4.01,433131,"",27.41,4.88,294946,"",8.81,5.72,111088,"",2.53,8.39,46817,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",87.75,4.58,885983,"*"
"2021","C","CCA","CRESCENT CITY AREA PORTS",0,0,0,"",0,0,0,"",79.31,4.09,715280,"",50.97,4.88,547844,"",11.55,5.54,141140,"",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",141.82,4.49,1404265,"*"
"2021","C","ERA","EUREKA AREA PORTS",0,0,0,"",7.52,3.37,55823,"",67.16,3.93,582559,"",41.73,4.67,429184,"",13.27,5.9,172562,"",10.04,7.09,156946,"",6.46,8.38,119193,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",146.17,4.71,1516267,"*"
"2021","C","MNA","MONTEREY AREA PORTS",0,0,0,"",,,,"*",19.26,5.23,221914,"",26.07,5.73,329121,"",14.25,6.56,206240,"",8.37,7.55,139327,"",14.71,9.09,294924,"",1.05,6.01,13978,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",83.72,6.53,1205504,"*"
"2021","C","MRA","MORRO BAY AREA PORTS",0,0,0,"",,,,"*",1.05,6.16,14249,"",1.66,7.72,28182,"",3.56,8.25,64769,"",1.43,9.68,30481,"",4.69,10.57,109305,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",12.38,9.05,246986,"*"
"2021","C","SBA","SANTA BARBARA AREA PORTS",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"2021","C","SFA","SAN FRANCISCO AREA PORTS",0,0,0,"",0,0,0,"",435.2,4.68,4491714,"",227.12,5.63,2817164,"",75.38,7.22,1199686,"",34.57,8.86,675223,"",17.63,10.62,412702,"",.9,10.63,21128,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",790.81,5.52,9617617,""
"2021","C","XXX","WITHHELD FOR CONFIDENTIALITY**",0,0,0,"",,,,"*",,,,"*",,,,"*",0,0,0,"",,,,"*",9.27,10.34,211255,"",1.41,10.3,32006,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",10.68,10.33,243261,"*"
"2021","O","BRA","BROOKINGS AREA PORTS",,,,"*",0,0,0,"",64.21,3.23,457564,"",41.29,5.57,506982,"",12.09,5.51,146943,"",5.94,6.84,89589,"",3.48,8.76,67100,"",4.94,6.01,65527,"",10.86,4.99,119385,"",9.1,5.04,101106,"",0,0,0,"",0,0,0,"",151.91,4.64,1554196,"*"
"2021","O","CBA","COOS BAY AREA PORTS",.8,2.09,3687,"",0,0,0,"",1110.77,3.85,9417956,"",356.88,6.32,4973345,"",105.74,7.16,1669487,"",54.98,8.78,1064060,"",14.82,9.75,318723,"",9.3,7.96,163232,"",5.34,7.01,82561,"",5.24,6.62,76564,"",8.7,6.13,117500,"",4.67,5.9,60659,"",1677.24,4.85,17947773,""
"2021","O","CLO","COLUMBIA RIVER PORTS (OREGON)",,,,"*",0,0,0,"",0,0,0,"",597.23,4.55,5996664,"",266.06,5.23,3069616,"",86.78,7.69,1471511,"",13.95,8.55,262982,"",2.29,6.06,30587,"",1.78,6.7,26327,"",.61,6.27,8434,"",0,0,0,"",0,0,0,"",968.7,5.09,10866120,"*"
"2021","O","NPA","NEWPORT AREA PORTS",3.34,2.8,20641,"",10.3,3.34,75802,"",1343.34,3.81,11275304,"",473.54,6.32,6595438,"",148.43,7.12,2328460,"",57.21,8.81,1111279,"",19.59,9.76,421746,"",7.77,9.41,161116,"",5.42,8.72,104267,"",3.66,8.77,70712,"",3.72,6.72,55108,"",3.47,6.39,48940,"",2079.8,4.86,22268812,""
"2021","O","TLA","TILLAMOOK AREA PORTS",.38,4.69,3886,"",72.07,5.43,863481,"",299.24,4.32,2852094,"",119.31,6.08,1599485,"",72.91,7.15,1148647,"",29.73,9.2,602765,"",15.91,9.98,350150,"",14.73,6.71,217952,"",12.67,5.88,164171,"",4.82,6.45,68522,"",2.06,6.88,31299,"",.34,7.15,5416,"",644.15,5.57,7907867,""
"2021","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"2021","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",,,,"*",,,,"*",,,,"*",452.42,4.52,4504009,"",213.56,4.57,2150603,"",47.21,7.19,747944,"",15.98,9.34,329149,"",16.19,6.61,235903,"",16.82,6.15,228076,"",21.64,7.66,365610,"",12.91,9.1,258920,"",,,,"*",796.73,5.02,8820215,"*"
"2021","W","CWA","WASHINGTON COASTAL PORTS",3.9,3.57,30719,"",194.77,.17,72711,"",419.69,.01,10618,"",2143.89,3.86,18249113,"",1461.81,4.58,14771471,"",374.18,6.7,5523916,"",68.3,8.58,1292081,"",40.9,5.81,523636,"",35.92,6.28,497009,"",43.97,6.53,632991,"",24.08,6.47,343318,"",,,,"*",4811.41,3.95,41947583,"*"
"2021","W","NPS","NORTH PUGET SOUND PORTS",213.32,6.87,3232911,"",364.2,7.89,6336042,"",113.93,6.53,1640978,"",107.83,7.09,1684786,"",144.53,7.02,2237029,"",42.73,8.89,837140,"",14.67,11.44,370160,"",213.28,6.54,3076603,"",69.15,6.64,1012610,"",230.76,6.51,3309776,"",132.19,8.05,2344879,"",855.22,6.68,12589470,"",2501.82,7.01,38672384,""
"2021","W","SPS","SOUTH PUGET SOUND PORTS",36.29,7.17,573536,"",39.22,8.1,700434,"",12.92,7.11,202448,"",4.4,7.03,68226,"",,,,"*",,,,"*",10.89,12.11,290847,"",94.49,6.47,1348464,"",15.88,6.79,237595,"",67.41,7.37,1095293,"",31.56,9.11,634190,"",47.12,6.5,675590,"",360.19,7.34,5826623,"*"
"2021","W","WA5","OTHER OR UNKNOWN WASHINGTON PORTS",36.75,7.05,571250,"",39.08,8.14,701177,"",33.85,6.74,503014,"",10.48,6.8,157108,"",7.34,8.07,130471,"",14.45,9.82,313023,"",22.22,10.1,494604,"",59.03,6.41,834070,"",39.12,6.52,562187,"",93.48,6.7,1381676,"",50.94,8.26,927676,"",65.01,6.69,958843,"",471.76,7.24,7535098,""
"2021","W","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",,,,"*",,,,"*",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"*"
"2022","C","BDA","BODEGA BAY AREA PORTS",0,0,0,"",65.82,5.02,727950,"",233.52,5.56,2864954,"",46.67,6.68,687454,"",14.14,7.54,235182,"",4.08,7.92,71302,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",364.24,5.71,4586842,""
"2022","C","BGA","FORT BRAGG AREA PORTS",0,0,0,"",91.41,4.82,971376,"",31.42,5.2,360223,"",7.43,5.5,90066,"",5.88,6.01,77807,"",2.32,5.86,29961,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",138.46,5.01,1529433,""
"2022","C","CCA","CRESCENT CITY AREA PORTS",0,0,0,"",1597.63,4.83,17022596,"",218.02,5.53,2659675,"",30.9,6.62,450814,"",18.81,7.53,312433,"",10.78,7.69,182752,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",1876.13,4.99,20628271,""
"2022","C","ERA","EUREKA AREA PORTS",0,0,0,"",976.01,4.86,10452968,"",122.5,5.49,1483009,"",22.84,6.44,324427,"",12.01,6.99,184893,"",7.57,7.11,118626,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",1140.93,4.99,12563923,""
"2022","C","MNA","MONTEREY AREA PORTS",0,0,0,"",10.27,6.54,147971,"",23.75,5.79,302927,"",16.77,6.69,247440,"",13.8,7.49,227778,"",2.77,7.76,47449,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",67.36,6.56,973564,""
"2022","C","MRA","MORRO BAY AREA PORTS",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"2022","C","SBA","SANTA BARBARA AREA PORTS",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"2022","C","SFA","SAN FRANCISCO AREA PORTS",0,0,0,"",287.76,5.18,3287202,"",644.69,5.65,8035162,"",82.96,7.12,1302255,"",25.01,8.39,462623,"",3.74,8.8,72611,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",1044.16,5.72,13159853,""
"2022","C","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"2022","O","BRA","BROOKINGS AREA PORTS",,,,"*",904.43,4.88,9739810,"",142.57,5.65,1777112,"",34.75,6.23,477570,"",27.36,6.73,406149,"",16.73,7.19,265300,"",10.01,7.26,160224,"",4.38,7.21,69658,"",2.61,6.51,37547,"",,,,"*",0,0,0,"",0,0,0,"",1142.83,5.13,12933369,"*"
"2022","O","CBA","COOS BAY AREA PORTS",1.55,4.76,16242,"",1218.66,4.96,13326916,"",313.82,6.05,4184420,"",84.01,6.94,1284714,"",43.91,7.49,725102,"",20.05,7.66,338616,"",10.12,7.89,176112,"",6.13,7.59,102530,"",3.72,6.74,55328,"",1.13,6.38,15868,"",0,0,0,"",0,0,0,"",1703.1,5.39,20225848,""
"2022","O","CLO","COLUMBIA RIVER PORTS (OREGON)",,,,"*",1306.24,4.87,14036849,"",365.55,5.8,4671479,"",137.57,6.38,1934062,"",60.85,7.32,982672,"",24.84,7.55,413587,"",10.39,7.77,178000,"",,,,"*",1.18,5.16,13456,"",.6,3.3,4389,"",0,0,0,"",0,0,0,"",1907.23,5.29,22234493,"*"
"2022","O","NPA","NEWPORT AREA PORTS",2.91,3.4,21748,"",1926.26,4.88,20743982,"",430.57,6.14,5824695,"",133.11,6.85,2011031,"",56,7.82,965298,"",27.51,7.95,482275,"",19.06,8.24,346232,"",10.69,8.2,193228,"",7.07,7.86,122384,"",.97,8.48,18100,"",0,0,0,"",0,0,0,"",2614.15,5.33,30728972,""
"2022","O","TLA","TILLAMOOK AREA PORTS",.52,7.74,8812,"",226.21,5.09,2536819,"",99.09,6.21,1357492,"",28.73,6.96,440751,"",20.8,7.66,351256,"",16.78,7.64,282643,"",9.08,7.85,157132,"",6.1,7.45,100189,"",4.95,7.05,76913,"",1.51,6.19,20609,"",0,0,0,"",0,0,0,"",413.77,5.85,5332615,""
"2022","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"*"
"2022","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",,,,"*",1093.23,4.95,11921948,"",374.16,5.97,4922210,"",140.82,6.92,2149350,"",54.86,7.32,885633,"",24.74,7.44,405897,"",13.84,7.85,239528,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",1701.66,5.47,20524565,"*"
"2022","W","CWA","WASHINGTON COASTAL PORTS",230.54,.12,59741,"",1728.15,2.83,10787420,"",3253.01,5.05,36225112,"",778.04,5.96,10227577,"",269.19,6.57,3900261,"",93.57,7.15,1474063,"",52.89,7.92,923364,"",41.13,7.29,661173,"",30.25,5.85,390160,"",4.57,5.13,51668,"",0,0,0,"",0,0,0,"",6481.33,4.53,64700538,""
"2022","W","NPS","NORTH PUGET SOUND PORTS",233.11,7.9,4057443,"",147.13,5.8,1882432,"",141.21,6.51,2028091,"",106.61,7.48,1759072,"",47.84,7.95,838142,"",3.61,8.19,65137,"",4.27,8.83,83101,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",683.79,7.11,10713417,"*"
"2022","W","SPS","SOUTH PUGET SOUND PORTS",27.22,7.31,438420,"",9.74,5.48,117555,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",36.96,6.82,555974,"*"
"2022","W","WA5","OTHER OR UNKNOWN WASHINGTON PORTS",48.83,8.35,899139,"",12.81,5.43,153238,"",,,,"*",,,,"*",,,,"*",,,,"*",.64,7.54,10599,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",62.28,7.74,1062975,"*"
"2022","W","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",5.89,6.92,89836,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",5.89,6.92,89836,"*"
