"LANDING_YEAR","PORT_AREA_CODE","ROUND_WEIGHT_MTONS","LANDING_MONTH"
2020,"SBA",0,9
2020,"SFA",0,9
2020,"XXX",0,9
2020,"BRA",0,9
2020,"CBA",0,9
2020,"CLO",0.02,9
2020,"NPA",3.86,9
2020,"TLA",0.59,9
2020,"XXX",0,9
2020,"CLW",22,9
2020,"CWA",14.36,9
2020,"NPS",166.15,9
2020,"SPS",43.06,9
2020,"WA5",33.95,9
2020,"XXX",0,9
2021,"BDA",0,9
2021,"BGA",0,9
2021,"CCA",0,9
2021,"ERA",0,9
2021,"MNA",0,9
2021,"MRA",0,9
2021,"SBA",0,9
2021,"SFA",0,9
2021,"XXX",0,9
2021,"BRA",0,9
2021,"CBA",8.7,9
2021,"CLO",0,9
2021,"NPA",3.72,9
2021,"TLA",2.06,9
2021,"XXX",0,9
2021,"CLW",12.91,9
2021,"CWA",24.08,9
2021,"NPS",132.19,9
2021,"SPS",31.56,9
2021,"WA5",50.94,9
2021,"XXX",0,9
2022,"BDA",0,9
2022,"BGA",0,9
2022,"CCA",0,9
2022,"ERA",0,9
2022,"MNA",0,9
2022,"MRA",0,9
2022,"SBA",0,9
2022,"SFA",0,9
2022,"XXX",0,9
2022,"BRA",0,9
2022,"CBA",0,9
2022,"CLO",0,9
2022,"NPA",0,9
2022,"TLA",0,9
2022,"XXX",0,9
2022,"CLW",0,9
2022,"CWA",0,9
2022,"NPS",0,9
2022,"SPS",0,9
2022,"WA5",0,9
2022,"XXX",0,9
2000,"BDA",0,10
2000,"BGA",0,10
2000,"CA2",0,10
2000,"CCA",0,10
2000,"ERA",0,10
2000,"LAA",0,10
2000,"MNA",0,10
2000,"MRA",0,10
2000,"SFA",0,10
2000,"XXX",0,10
2000,"BRA",0,10
2000,"CBA",0.46,10
2000,"CLO",0,10
2000,"NPA",2.41,10
2000,"TLA",0,10
2000,"XXX",0,10
2000,"CLW",0,10
2000,"CWA",52.49,10
2000,"NPS",741.81,10
2000,"SPS",61.31,10
2000,"WA5",0,10
2000,"XXX",0,10
2001,"BDA",0,10
2001,"BGA",0,10
2001,"CA2",0,10
2001,"CCA",0,10
2001,"ERA",0,10
2001,"LAA",0,10
2001,"MNA",0,10
2001,"MRA",0,10
2001,"SFA",0,10
2001,"XXX",0,10
2001,"BRA",0,10
2001,"CBA",0.51,10
2001,"CLO",0,10
2001,"NPA",1.98,10
2001,"TLA",0,10
2001,"XXX",0,10
2001,"CLW",0,10
2001,"CWA",52.78,10
2001,"NPS",1178.85,10
2001,"SPS",38.2,10
2001,"XXX",0,10
2002,"BDA",0,10
2002,"BGA",0,10
2002,"CCA",0,10
2002,"ERA",0,10
2002,"LAA",0,10
2002,"MNA",0,10
2002,"MRA",0,10
2002,"SBA",0,10
2002,"SFA",0,10
2002,"XXX",0,10
2002,"BRA",0,10
2002,"CBA",1.51,10
2002,"CLO",0,10
2002,"NPA",3.04,10
2002,"TLA",0,10
2002,"XXX",0,10
2002,"CLW",28.01,10
2002,"CWA",127.74,10
2002,"NPS",983.26,10
2002,"SPS",27.88,10
2003,"BDA",0,10
2003,"BGA",0,10
2003,"CCA",0,10
2003,"ERA",0,10
2003,"LAA",0,10
2003,"MNA",0,10
2003,"MRA",0,10
2003,"SBA",0,10
2003,"SFA",0,10
2003,"XXX",0,10
2003,"BRA",0,10
2003,"CBA",0.9,10
2003,"CLO",0,10
2003,"NPA",1.38,10
2003,"TLA",0,10
2003,"XXX",0,10
2003,"CLW",0,10
2003,"CWA",63.35,10
2003,"NPS",998.44,10
2003,"SPS",84.26,10
2003,"XXX",0,10
2004,"BDA",0,10
2004,"BGA",0,10
2004,"CCA",0,10
2004,"ERA",0,10
2004,"LAA",0,10
2004,"MNA",0,10
2004,"MRA",0,10
2004,"SBA",0,10
2004,"SFA",0,10
2004,"XXX",0,10
2004,"BRA",0,10
2004,"CBA",1.79,10
2004,"CLO",0,10
2004,"NPA",2.04,10
2004,"TLA",0.45,10
2004,"XXX",0,10
2004,"CLW",0,10
2004,"CWA",21.72,10
2004,"NPS",879.66,10
2004,"SPS",35.95,10
2004,"XXX",0,10
2005,"BDA",0,10
2005,"BGA",0,10
2005,"CCA",0,10
2005,"ERA",0,10
2005,"LAA",0,10
2005,"MNA",0,10
2005,"MRA",0,10
2005,"SBA",0,10
2005,"SDA",0,10
2005,"SFA",0,10
2005,"XXX",0,10
2005,"BRA",0,10
2005,"CBA",1.7,10
2005,"CLO",0,10
2005,"NPA",2.15,10
2005,"TLA",0,10
2005,"XXX",3.06,10
2005,"CLW",0,10
2005,"CWA",38.02,10
2005,"NPS",925.61,10
2005,"SPS",7.87,10
2005,"XXX",0,10
2006,"BDA",0,10
2006,"BGA",0,10
2006,"CCA",0,10
2006,"ERA",0,10
2006,"LAA",0,10
2006,"MNA",0,10
2006,"MRA",0,10
2006,"SBA",0,10
2006,"SFA",0,10
2006,"XXX",0,10
2006,"BRA",0,10
2006,"CBA",1.25,10
2006,"CLO",0,10
2006,"NPA",2.76,10
2006,"TLA",0.76,10
2006,"XXX",0,10
2006,"CLW",0,10
2006,"CWA",13.27,10
2006,"NPS",1167.48,10
2006,"SPS",44.16,10
2006,"XXX",0,10
2007,"BDA",0,10
2007,"BGA",0,10
2007,"CCA",0,10
2007,"ERA",0,10
2007,"LAA",0,10
2007,"MNA",0,10
2007,"MRA",0,10
2007,"SBA",0,10
2007,"SFA",0,10
2007,"XXX",0,10
2007,"BRA",0,10
2007,"CBA",0.43,10
2007,"CLO",0,10
2007,"NPA",3.66,10
2007,"TLA",0,10
2007,"XXX",2.9,10
2007,"CLW",0,10
2007,"CWA",0,10
2007,"NPS",914.22,10
2007,"SPS",35.45,10
2007,"XXX",0,10
2008,"BDA",0,10
2008,"BGA",0,10
2008,"CA2",0,10
2008,"CCA",0,10
2008,"ERA",0,10
2008,"MNA",0,10
2008,"MRA",0,10
2008,"SBA",0,10
2008,"SFA",0,10
2008,"XXX",0,10
2008,"BRA",0,10
2008,"CBA",1.11,10
2008,"CLO",0,10
2008,"NPA",3.97,10
2008,"TLA",0.26,10
2008,"XXX",0,10
2008,"CLW",0,10
2008,"CWA",7.45,10
2008,"NPS",973.01,10
2008,"SPS",37.46,10
2008,"XXX",0,10
2009,"BDA",0,10
2009,"BGA",0,10
2009,"CCA",0,10
2009,"ERA",0,10
2009,"MNA",0,10
2009,"MRA",0,10
2009,"SBA",0,10
2009,"SDA",0,10
2009,"SFA",0,10
2009,"XXX",0,10
2009,"BRA",0,10
2009,"CBA",2.45,10
2009,"CLO",0,10
2009,"NPA",3.19,10
2009,"TLA",0.29,10
2009,"XXX",0,10
2009,"CLW",0,10
2009,"CWA",10.03,10
2009,"NPS",1008.56,10
2009,"SPS",39.57,10
2009,"XXX",0,10
2010,"BDA",0,10
2010,"BGA",0,10
2010,"CCA",0,10
2010,"ERA",0,10
2010,"LAA",0,10
2010,"MNA",0,10
2010,"MRA",0,10
2010,"SFA",0,10
2010,"XXX",0,10
2010,"BRA",0,10
2010,"CBA",4.75,10
2010,"CLO",0,10
2010,"NPA",1.97,10
2010,"TLA",0,10
2010,"XXX",2.44,10
2010,"CLW",0,10
2010,"CWA",27.9,10
2010,"NPS",909.31,10
2010,"SPS",51.77,10
2010,"WA5",0,10
2010,"XXX",0,10
2011,"BDA",0,10
2011,"BGA",0,10
2011,"CCA",0,10
2011,"ERA",0,10
2011,"MNA",0,10
2011,"MRA",0,10
2011,"SBA",0,10
2011,"SFA",0,10
2011,"XXX",0,10
2011,"BRA",0,10
2011,"CBA",1.37,10
2011,"CLO",1.08,10
2011,"NPA",2.09,10
2011,"TLA",0,10
2011,"XXX",0,10
2011,"CLW",0,10
2011,"CWA",26.9,10
2011,"NPS",1136.44,10
2011,"SPS",68.66,10
2011,"WA5",0,10
2011,"XXX",0,10
2012,"BDA",0,10
2012,"BGA",0,10
2012,"CCA",0,10
2012,"ERA",0,10
2012,"MNA",0,10
2012,"MRA",0,10
2012,"SBA",0,10
2012,"SFA",0,10
2012,"XXX",0.35,10
2012,"BRA",0,10
2012,"CBA",3.66,10
2012,"CLO",0,10
2012,"NPA",3.95,10
2012,"TLA",0.55,10
2012,"XXX",0,10
2012,"CLW",0,10
2012,"CWA",8.76,10
2012,"NPS",882.68,10
2012,"SPS",56.11,10
2012,"WA5",0,10
2012,"XXX",0,10
2013,"BDA",0,10
2013,"BGA",0,10
2013,"CCA",0,10
2013,"ERA",0,10
2013,"MNA",0,10
2013,"MRA",0,10
2013,"SBA",0,10
2013,"SFA",0,10
2013,"XXX",0,10
2013,"BRA",0,10
2013,"CBA",0,10
2013,"CLO",0,10
2013,"NPA",0.8,10
2013,"TLA",0,10
2013,"XXX",0,10
2013,"CLW",0,10
2013,"CWA",0,10
2013,"NPS",932.67,10
2013,"SPS",57.52,10
2013,"WA5",0,10
2013,"XXX",0,10
2014,"BDA",0,10
2014,"BGA",0,10
2014,"CCA",0,10
2014,"ERA",0,10
2014,"MNA",0,10
2014,"MRA",0,10
2014,"SBA",0,10
2014,"SFA",0,10
2014,"XXX",0,10
2014,"BRA",0,10
2014,"CBA",0.18,10
2014,"CLO",0,10
2014,"NPA",0.6,10
2014,"TLA",0,10
2014,"XXX",0,10
2014,"CLW",0,10
2014,"CWA",24.8,10
2014,"NPS",1179.52,10
2014,"SPS",48.04,10
2014,"WA5",0,10
2014,"XXX",0,10
2015,"BDA",0,10
2015,"BGA",0,10
2015,"CCA",0,10
2015,"ERA",0,10
2015,"MNA",0,10
2015,"MRA",0,10
2015,"SFA",0,10
2015,"XXX",0,10
2015,"BRA",0,10
2015,"CBA",2.24,10
2015,"CLO",0,10
2015,"NPA",6.22,10
2015,"TLA",0,10
2015,"XXX",0,10
2015,"CLW",0,10
2015,"CWA",24.05,10
2015,"NPS",1166.28,10
2015,"SPS",72.96,10
2015,"WA5",0,10
2015,"XXX",0,10
2016,"BDA",0,10
2016,"BGA",0,10
2016,"CCA",0,10
2016,"ERA",0,10
2016,"MNA",0,10
2016,"MRA",0,10
2016,"SFA",0,10
2016,"XXX",0,10
2016,"BRA",0,10
2016,"CBA",1.66,10
2016,"CLO",0,10
2016,"NPA",3.98,10
2016,"TLA",0,10
2016,"XXX",0,10
2016,"CLW",0,10
2016,"CWA",32.84,10
2016,"NPS",988.18,10
2016,"SPS",93.38,10
2016,"WA5",78.38,10
2016,"XXX",0,10
2017,"BDA",0,10
2017,"BGA",0,10
2017,"CCA",0,10
2017,"ERA",0,10
2017,"MNA",0,10
2017,"MRA",0,10
2017,"SBA",0,10
2017,"SFA",0,10
2017,"XXX",0,10
2017,"BRA",0,10
2017,"CBA",10.16,10
2017,"CLO",0.22,10
2017,"NPA",3.42,10
2017,"TLA",3.64,10
2017,"XXX",0,10
2017,"CLW",0,10
2017,"CWA",0,10
2017,"NPS",939.18,10
2017,"SPS",84.82,10
2017,"WA5",118.12,10
2017,"XXX",0,10
2018,"BDA",0,10
2018,"BGA",0,10
2018,"CCA",0,10
2018,"ERA",0,10
2018,"MNA",0,10
2018,"MRA",0,10
2018,"SBA",0,10
2018,"SFA",0,10
2018,"XXX",0,10
2018,"BRA",0,10
2018,"CBA",1.47,10
2018,"CLO",0,10
2018,"NPA",1.39,10
2018,"TLA",0.78,10
2018,"XXX",0,10
2018,"CLW",0,10
2018,"CWA",0,10
2018,"NPS",939.99,10
2018,"SPS",88.83,10
2018,"WA5",133.22,10
2018,"XXX",0,10
2019,"BDA",0,10
2019,"BGA",0,10
2019,"CCA",0,10
2019,"ERA",0,10
2019,"MNA",0,10
2019,"MRA",0,10
2019,"SBA",0,10
2019,"SFA",0,10
2019,"XXX",0,10
2019,"BRA",0,10
2019,"CBA",0,10
2019,"CLO",0.09,10
2019,"NPA",3.52,10
2019,"TLA",1.02,10
2019,"XXX",0,10
2019,"CLW",0,10
2019,"CWA",10.83,10
2019,"NPS",837.31,10
2019,"SPS",63.23,10
2019,"WA5",61.47,10
2019,"XXX",0,10
2020,"BDA",0,10
2020,"BGA",0,10
2020,"CCA",0,10
2020,"ERA",0,10
2020,"MNA",0,10
2020,"MRA",0,10
2020,"SBA",0,10
2020,"SFA",0,10
2020,"XXX",0,10
2020,"BRA",0,10
2020,"CBA",0.25,10
2020,"CLO",0,10
2020,"NPA",5.41,10
2020,"TLA",1.03,10
2020,"XXX",0,10
2020,"CLW",0,10
2020,"CWA",0,10
2020,"NPS",667.23,10
2020,"SPS",33.46,10
2020,"WA5",72.07,10
2020,"XXX",0,10
2021,"BDA",0,10
2021,"BGA",0,10
2021,"CCA",0,10
2021,"ERA",0,10
2021,"MNA",0,10
2021,"MRA",0,10
2021,"SBA",0,10
2021,"SFA",0,10
2021,"XXX",0,10
2021,"BRA",0,10
2021,"CBA",4.67,10
2021,"CLO",0,10
2021,"NPA",3.47,10
2021,"TLA",0.34,10
2021,"XXX",0,10
2021,"CLW",0,10
2021,"CWA",0,10
2021,"NPS",855.22,10
2021,"SPS",47.12,10
2021,"WA5",65.01,10
2021,"XXX",0,10
2022,"BDA",0,10
2022,"BGA",0,10
2022,"CCA",0,10
2022,"ERA",0,10
2022,"MNA",0,10
2022,"MRA",0,10
2022,"SBA",0,10
2022,"SFA",0,10
2022,"XXX",0,10
2022,"BRA",0,10
2022,"CBA",0,10
2022,"CLO",0,10
2022,"NPA",0,10
2022,"TLA",0,10
2022,"XXX",0,10
2022,"CLW",0,10
2022,"CWA",0,10
2022,"NPS",0,10
2022,"SPS",0,10
2022,"WA5",0,10
2022,"XXX",0,10
